timestamp,benefits,employee_count,position,level,experience,lang_tool,salary_currency,salary,gender_Female,gender_Lgbt,gender_Male,gender_Unknownm,location_Abroad,location_Turkey,work_arrangement_Hybrid,work_arrangement_Office,work_arrangement_Remote
2023-01-31 22:22:51,"Meal card, Gym membership/discount, Company telephone, Education funds, Supplementary health insurance, Employee stock options, Leaandon certain days, Life insurance, Retirement planning services",10000 and Higher,10,2,5-9 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Python / R, Golang, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:42:00,"Company telephone, Supplementary health insurance",10000 and Higher,10,2,12 Years and Older,"Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux, MS Office",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:50:35,"Meal card, Road/fuel assistance",51-150,10,0,0-1 Years,Python / R,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:50:37,"Meal card, Supplementary health insurance, Leaandon certain days",51-150,10,0,1-3 Years,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,19000.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:11:03,"Meal card, Workers compensation, Medical leave",1-50,10,0,0-1 Years,"Java and related frameworks, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools",TRY,9254.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:13:12,"Meal card, Company telephone, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services",1-50,10,0,1-3 Years,"DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,33500.0,1,0,0,0,0,1,0,0,1
2023-01-31 23:19:00,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",51-150,10,1,1-3 Years,"DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:41:03,"Meal card, Food aid, Supplementary health insurance",151-300,10,1,3-5 Years,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux, MS Office",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:10:44,"Meal card, Supplementary health insurance",1-50,10,0,0-1 Years,"Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:38:29,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance",51-150,10,0,0-1 Years,"Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, Linux",TRY,19000.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:51:58,Meal card,1-50,10,0,0-1 Years,"Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,9254.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:38:51,Meal card,151-300,10,1,1-3 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:41:21,Meal card,1-50,10,1,5-9 Years,"DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 09:57:43,"Meal card, Supplementary health insurance, Leaandon certain days, Retirement planning services",1-50,10,2,3-5 Years,Linux,TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 10:07:07,"Gift vouchers on special occasions, Food aid, Supplementary health insurance, Life insurance, Retirement planning services",301-600,10,2,12 Years and Older,"SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-02-01 10:17:59,"Road/fuel assistance, Supplementary health insurance",1-50,10,1,1-3 Years,"Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",USD,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 10:24:47,Meal card,10000 and Higher,10,1,3-5 Years,"Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 10:51:44,"Meal card, Supplementary health insurance",1-50,10,0,0-1 Years,"PHP, Python / R, SQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,19000.0,0,0,1,0,0,1,0,1,0
2023-02-01 11:14:00,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days",51-150,10,1,1-3 Years,"Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Kubernetes, Linux",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 12:37:17,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Retirement planning services",1.000-5.000,10,0,0-1 Years,"DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,22500.0,1,0,0,0,0,1,1,0,0
2023-02-01 13:56:22,Education funds,1-50,10,0,0-1 Years,"C# / .NET Framework, PHP, Python / R",TRY,6754.0,0,0,1,0,0,1,0,0,1
2023-02-01 14:29:46,"Meal card, Supplementary health insurance",51-150,10,1,1-3 Years,"DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-02-01 14:34:07,Supplementary health insurance,1-50,10,2,9-12 Years,"Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",USD,77500.0,0,0,1,0,1,0,0,0,1
2023-02-01 14:35:47,"Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Company vehicle, Company telephone, Education funds, Employee stock options, Leaandon certain days, Retirement planning services, Medical leave",601-1.000,10,0,0-1 Years,"Javascript / Typescript and  related frameworks, Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux, MS Office",EUR,62500.0,0,0,1,0,1,0,1,0,0
2023-02-01 14:51:53,"Meal card, Road/fuel assistance, Company telephone, Leaandon certain days, Medical leave",301-600,10,2,9-12 Years,"SQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 18:10:29,"Meal card, Road/fuel assistance",1-50,10,0,1-3 Years,"DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,6754.0,0,0,1,0,0,1,0,0,1
2023-02-01 20:59:10,"Meal card, Supplementary health insurance, Employee stock options",51-150,10,1,3-5 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",USD,62500.0,0,0,1,0,1,0,0,0,1
2023-02-01 21:19:18,"Meal card, Supplementary health insurance",1-50,10,1,1-3 Years,"DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 22:04:23,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance",1-50,10,0,0-1 Years,"DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 22:07:28,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company vehicle, Company telephone, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance",51-150,10,1,3-5 Years,"Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,27500.0,1,0,0,0,0,1,1,0,0
2023-02-02 12:40:34,"Meal card, Gift vouchers on special occasions, Company vehicle, Education funds, Supplementary health insurance, Leaandon certain days, Workers compensation",51-150,10,1,1-3 Years,"C# / .NET Framework, Python / R, Golang, Cloud tools ( AWS, Azure, GCP etc), Ruby, SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:23:28,Supplementary health insurance,10000 and Higher,11,0,1-3 Years,"C, C++",TRY,22500.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:39:10,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance",1.000-5.000,11,2,3-5 Years,"C, C++, No-code / Low-code tools, MS Office",TRY,50000.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:44:17,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Company vehicle, Company telephone, Food aid, Education funds, Supplementary health insurance, Employee stock options, Leaandon certain days, Life insurance, Retirement planning services, Workers compensation, Medical leave",1-50,11,2,0-1 Years,"C# / .NET Framework, Java and related frameworks, Python / R, C, C++, SQL",TRY,2500.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:51:38,"Meal card, Supplementary health insurance",51-150,11,1,3-5 Years,"C, C++",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:58:18,"Meal card, Road/fuel assistance",151-300,11,0,0-1 Years,"Python / R, C, C++",TRY,22500.0,0,0,1,0,0,1,0,1,0
2023-01-31 23:48:14,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance, Disability insurance, Workers compensation, Medical leave",5.000-10.000,11,0,0-1 Years,"C, C++",TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-02-01 02:20:37,Leaandon certain days,1-50,11,0,1-3 Years,"Python / R, C, C++, Linux",TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 07:11:49,"Meal card, Employee stock options, Leaandon certain days, Retirement planning services",1-50,11,0,1-3 Years,"C, C++",TRY,12500.0,1,0,0,0,0,1,0,1,0
2023-02-01 08:51:33,"Meal card, Road/fuel assistance",1-50,11,2,9-12 Years,"C, C++, Linux",TRY,41000.0,0,0,1,0,0,1,0,1,0
2023-02-01 09:04:34,"Meal card, Road/fuel assistance, Supplementary health insurance",301-600,11,1,1-3 Years,"Python / R, C, C++, Linux",TRY,41000.0,0,0,1,0,0,1,0,1,0
2023-02-01 10:10:32,"Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",1-50,11,2,5-9 Years,"C, C++",TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-02-01 10:12:13,"Meal card, Road/fuel assistance, Supplementary health insurance, Workers compensation",51-150,11,0,0-1 Years,"C, C++",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 10:18:21,Road/fuel assistance,301-600,11,1,3-5 Years,"C# / .NET Framework, C, C++",EUR,62500.0,0,0,1,0,1,0,1,0,0
2023-02-01 10:46:21,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",301-600,11,0,0-1 Years,"C, C++, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,22500.0,0,0,1,0,0,1,0,1,0
2023-02-01 11:03:24,"Meal card, Road/fuel assistance",1-50,11,1,5-9 Years,"C, C++",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 12:30:43,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Medical leave",10000 and Higher,11,2,3-5 Years,"Java and related frameworks, Linux",TRY,27500.0,0,0,1,0,0,1,1,0,0
2023-02-01 14:57:09,"Meal card, Road/fuel assistance, Supplementary health insurance",151-300,11,0,0-1 Years,Python / R,TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 16:11:04,"Meal card, Road/fuel assistance, Supplementary health insurance",51-150,11,1,3-5 Years,"C, C++",EUR,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 18:12:03,"Road/fuel assistance, Supplementary health insurance, Life insurance, Medical leave",51-150,11,0,0-1 Years,"Python / R, C, C++",EUR,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 19:13:57,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance",151-300,11,0,1-3 Years,"C# / .NET Framework, C, C++",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 20:01:04,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Medical leave",51-150,11,2,3-5 Years,"C, C++, Linux",TRY,22500.0,0,0,1,0,0,1,0,1,0
2023-02-02 11:13:27,"Gift vouchers on special occasions, Supplementary health insurance",10000 and Higher,11,0,0-1 Years,"C, C++",TRY,19000.0,0,0,1,0,0,1,0,1,0
2023-02-02 14:57:13,"Road/fuel assistance, Supplementary health insurance, Leaandon certain days",51-150,11,0,1-3 Years,"C, C++",TRY,27500.0,0,0,1,0,0,1,0,1,0
2023-01-31 21:31:50,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Supplementary health insurance",1.000-5.000,12,2,5-9 Years,"C# / .NET Framework, SQL, DevOps tools, Kubernetes",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:34:41,"Meal card, Road/fuel assistance, Company vehicle, Company telephone, Supplementary health insurance",151-300,12,0,12 Years and Older,"Kotlin, Swift",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 06:42:38,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance",10000 and Higher,12,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 08:00:33,"Meal card, Road/fuel assistance, Leaandon certain days",151-300,12,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, DevOps tools",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 08:14:27,Meal card,151-300,12,0,12 Years and Older,"Javascript / Typescript and  related frameworks, PHP, Flutter, Python / R, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,62500.0,0,0,1,0,0,1,0,1,0
2023-02-01 09:51:45,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Education funds, Supplementary health insurance",5.000-10.000,12,2,5-9 Years,MS Office,TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 11:15:52,"Meal card, Company vehicle",51-150,12,1,9-12 Years,Python / R,GBP,22500.0,0,0,1,0,1,0,0,1,0
2023-02-01 12:09:44,"Supplementary health insurance, Employee stock options",1-50,12,2,12 Years and Older,"Java and related frameworks, Golang, Cloud tools ( AWS, Azure, GCP etc), Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",USD,77500.0,0,0,1,0,1,0,0,0,1
2023-02-01 20:19:14,"Meal card, Road/fuel assistance, Company vehicle, Company telephone, Supplementary health insurance",51-150,12,2,9-12 Years,C# / .NET Framework,TRY,50000.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:20:29,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Life insurance",601-1.000,13,2,9-12 Years,Javascript / Typescript and  related frameworks,TRY,62500.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:30:41,"Meal card, Road/fuel assistance",51-150,14,0,0-1 Years,Javascript / Typescript and  related frameworks,TRY,19000.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:31:18,"Meal card, Supplementary health insurance",5.000-10.000,14,1,1-3 Years,Javascript / Typescript and  related frameworks,USD,19000.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:32:22,"Meal card, Supplementary health insurance, Employee stock options",1-50,14,0,0-1 Years,Javascript / Typescript and  related frameworks,TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:32:43,"Meal card, Road/fuel assistance, Supplementary health insurance",51-150,14,0,0-1 Years,Java and related frameworks,TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:33:27,Supplementary health insurance,151-300,14,0,1-3 Years,Javascript / Typescript and  related frameworks,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:33:39,"Meal card, Road/fuel assistance, Company telephone, Medical leave",1.000-5.000,14,2,12 Years and Older,"Javascript / Typescript and  related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,62500.0,0,0,1,0,0,1,0,1,0
2023-01-31 21:33:49,Meal card,1-50,14,1,3-5 Years,Javascript / Typescript and  related frameworks,TRY,22500.0,0,0,1,0,0,1,0,1,0
2023-01-31 21:34:23,Supplementary health insurance,1-50,14,0,3-5 Years,"Javascript / Typescript and  related frameworks, Figma / XD and  other design tools, Linux",TRY,27500.0,0,0,1,0,0,1,0,1,0
2023-01-31 21:34:31,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Leaandon certain days, Life insurance",1.000-5.000,14,1,3-5 Years,Javascript / Typescript and  related frameworks,TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:36:09,Meal card,1-50,14,1,1-3 Years,Javascript / Typescript and  related frameworks,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:36:45,"Meal card, Supplementary health insurance",5.000-10.000,14,0,0-1 Years,Javascript / Typescript and  related frameworks,TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:37:06,"Meal card, Supplementary health insurance",51-150,14,2,3-5 Years,Javascript / Typescript and  related frameworks,TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:39:08,"Meal card, Life insurance",51-150,14,1,1-3 Years,"Javascript / Typescript and  related frameworks, Figma / XD and  other design tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,19000.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:40:05,"Meal card, Supplementary health insurance, Leaandon certain days",1-50,14,0,1-3 Years,Javascript / Typescript and  related frameworks,TRY,19000.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:40:07,Meal card,1-50,14,0,1-3 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:41:12,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Leaandon certain days, Life insurance",601-1.000,14,1,3-5 Years,Javascript / Typescript and  related frameworks,TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:42:08,Employee stock options,51-150,14,1,3-5 Years,Javascript / Typescript and  related frameworks,USD,33500.0,1,0,0,0,1,0,0,0,1
2023-01-31 21:42:39,"Meal card, Supplementary health insurance, Life insurance, Retirement planning services, Medical leave",1-50,14,1,1-3 Years,Javascript / Typescript and  related frameworks,TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:43:27,"Education funds, Supplementary health insurance",151-300,14,1,1-3 Years,Javascript / Typescript and  related frameworks,GBP,33500.0,0,1,0,0,1,0,0,0,1
2023-01-31 21:48:24,"Meal card, Gift vouchers on special occasions",51-150,14,2,5-9 Years,"Javascript / Typescript and  related frameworks, DevOps tools",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:51:31,Meal card,1-50,14,0,1-3 Years,Javascript / Typescript and  related frameworks,TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:57:11,Unknown,151-300,14,2,5-9 Years,Javascript / Typescript and  related frameworks,USD,50000.0,0,0,1,0,1,0,0,0,1
2023-01-31 21:57:48,"Meal card, Road/fuel assistance, Supplementary health insurance",151-300,14,2,5-9 Years,Javascript / Typescript and  related frameworks,TRY,41000.0,1,0,0,0,0,1,1,0,0
2023-01-31 21:58:37,"Meal card, Road/fuel assistance, Food aid, Education funds, Supplementary health insurance, Leaandon certain days",51-150,14,1,1-3 Years,"Javascript / Typescript and  related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:59:03,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",51-150,14,1,5-9 Years,Javascript / Typescript and  related frameworks,TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:59:14,"Road/fuel assistance, Supplementary health insurance, Leaandon certain days",151-300,14,0,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,6754.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:01:40,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days, Medical leave",51-150,14,0,0-1 Years,Javascript / Typescript and  related frameworks,TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:02:36,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days, Medical leave",601-1.000,14,2,1-3 Years,Javascript / Typescript and  related frameworks,TRY,41000.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:03:02,"Education funds, Employee stock options, Leaandon certain days",1-50,14,0,0-1 Years,Javascript / Typescript and  related frameworks,TRY,16500.0,0,0,1,0,1,0,0,0,1
